date,rf,mkt_rf,smb,hml,mom
2018-04-12,0.00000241,0.01281190,-0.00687287,-0.00194197,0.00686963
2018-04-15,0.00001098,0.00488862,-0.00391396,0.00269618,0.00066792
2018-04-16,0.00000380,0.00470848,-0.00558291,0.00074350,0.00476819
2018-04-17,0.00000385,0.00246013,-0.00628626,0.00052338,0.00483951
2018-04-22,0.00001948,0.00446029,-0.00140576,-0.00175757,0.00145100
2018-04-23,0.00000417,-0.00482680,0.00281364,0.00052857,-0.00325827
2018-04-24,0.00000423,0.00067313,0.00243830,-0.00027390,-0.00584552
2018-04-25,0.00000286,-0.01391968,-0.00050926,-0.00078991,-0.00944408
2018-04-26,0.00000435,0.00374718,-0.00265851,0.00132795,0.00257294
2018-04-29,0.00001324,0.00498556,0.00093072,-0.00266548,-0.00346771
2018-04-30,0.00000462,-0.00719115,0.00519451,-0.00332701,0.00778528
2018-05-01,0.00000313,-0.00156157,0.00213674,0.00089314,0.00708626
2018-05-02,0.00000317,0.00523154,-0.00781046,-0.00131089,0.00337087
2018-05-03,0.00000484,-0.00313803,-0.00229224,-0.00039270,-0.00445309
2018-05-06,0.00000984,0.00376016,-0.00693498,-0.00725650,0.00415142
2018-05-07,0.00000328,0.00027207,0.00006895,0.00444771,0.00032572
2018-05-08,0.00000328,-0.00839554,0.00629414,-0.00037119,-0.00137616
2018-05-09,0.00000328,0.00212591,-0.00583966,-0.00088417,-0.00327228
2018-05-10,0.00000328,0.00181137,0.00048025,0.00216739,-0.00538349
2018-05-13,0.00000674,0.00891584,0.00255649,0.00193571,-0.00127714
2018-05-14,0.00000349,0.00088716,0.00136159,0.00330036,0.00656746
2018-05-15,0.00000353,0.00295357,-0.00228255,-0.00038317,-0.00162885
2018-05-16,0.00000357,0.00589353,-0.00754475,0.00446130,0.00523594
2018-05-17,0.00000362,0.00729904,-0.00458913,0.00207663,-0.00310279
2018-05-21,0.00001952,0.00826444,0.00036024,0.00276395,0.00873379
2018-05-22,0.00000385,-0.00333375,0.00327721,0.00310373,-0.00073722
2018-05-23,0.00000260,-0.00582201,0.00243736,0.00029697,0.00474975
2018-05-24,0.00000395,0.00193030,-0.00326798,-0.00254097,-0.00684644
2018-05-27,0.00001200,0.00688417,-0.00425025,0.00109559,-0.00358062
2018-05-28,0.00000417,-0.00170773,0.00154859,-0.00128028,-0.00088912
2018-05-29,0.00000282,-0.00779423,0.00316683,-0.01236542,0.00675696
2018-05-30,0.00000286,0.00305902,0.00153807,-0.00558217,-0.00199628
2018-05-31,0.00000290,0.00001136,-0.00058597,-0.00075515,0.00065206
2018-06-03,0.00000882,0.00455346,-0.00140433,-0.00085318,-0.00191537
2018-06-04,0.00000308,0.00308689,-0.00092174,-0.00860573,0.00187035
2018-06-05,0.00000156,0.00580236,-0.00021994,-0.00336317,0.00317083
2018-06-06,0.00000317,-0.00249432,0.00103886,0.00063823,-0.00005258
2018-06-07,0.00000323,0.00533697,0.00733061,0.00525943,-0.00203457
2018-06-10,0.00000998,0.00062680,0.00089913,-0.00393563,-0.00563511
2018-06-11,0.00000233,0.00384347,0.00058286,-0.00047632,-0.00316796
2018-06-12,0.00000235,0.00017246,0.00210262,-0.00114089,0.00009089
2018-06-13,0.00000357,0.00178955,0.00286809,-0.00098636,0.00126093
2018-06-14,0.00000241,0.00004790,0.00254650,0.00156045,0.00112372
2018-06-17,0.00000732,-0.00067975,-0.00013474,-0.00509334,-0.00236450
2018-06-18,0.00000253,-0.00602963,0.00090458,0.00347806,-0.00070098
2018-06-19,0.00000385,-0.00532972,0.00262083,0.00556090,-0.00161007
2018-06-20,0.00000390,0.00772069,-0.00168117,-0.00233822,-0.00166025
2018-06-21,0.00000395,-0.00609650,0.00355445,0.00337139,-0.00497140
2018-06-24,0.00001200,0.00480237,-0.00293879,0.00775810,0.00472474
2018-06-25,0.00000417,-0.00906239,0.00097183,0.00035464,0.00143659
2018-06-26,0.00000282,0.00009728,-0.00138454,0.00028740,0.00112558
2018-06-27,0.00000286,-0.00026649,0.00504740,0.00415361,0.00490198
2018-06-28,0.00000145,-0.00639464,0.00204462,0.00294815,0.00427462
2018-07-01,0.00000441,0.00310835,0.00194860,-0.00257470,-0.00250470
2018-07-02,0.00000308,-0.00433961,0.00196628,-0.00987938,-0.00210933
2018-07-03,0.00000313,0.00526419,-0.00055867,0.00005873,0.00384906
2018-07-04,0.00000476,-0.00125628,-0.00200658,-0.00039289,-0.00610277
2018-07-05,0.00000484,-0.00328695,-0.01207269,0.00017688,-0.00053924
2018-07-08,0.00000998,0.00384945,-0.00248791,0.00046880,-0.00538844
2018-07-09,0.00000349,0.00210665,0.00085384,0.00449369,0.00382318
2018-07-10,0.00000353,0.00560409,-0.00519068,0.00174333,0.00371033
2018-07-11,0.00000238,-0.00352707,-0.00107155,0.00168146,-0.00276964
2018-07-12,0.00000241,0.00560120,-0.00205540,0.00130624,-0.00736955
2018-07-15,0.00000732,-0.00021592,-0.00349885,0.00115788,0.00092260
2018-07-16,0.00000380,-0.00223185,0.00095101,0.00262921,-0.00251874
2018-07-17,0.00000385,0.00015169,-0.00008668,0.00310241,-0.00344211
2018-07-18,0.00000390,0.00063039,-0.00394337,-0.00383193,0.00418402
2018-07-19,0.00000395,-0.00310630,-0.00079627,-0.00357070,0.00742774
2018-07-23,0.00001067,0.00022274,-0.00092019,0.00215971,0.00313412
2018-07-24,0.00000282,0.00885054,-0.00652794,-0.00022496,0.00513607
2018-07-25,0.00000143,0.00483735,-0.00442939,0.00474293,0.00348536
2018-07-26,0.00000290,0.00461244,-0.00105468,0.00386524,0.00736163
2018-07-29,0.00000882,-0.00327952,-0.00094847,0.00497301,0.01077476
2018-07-30,0.00000154,0.00375185,-0.00340409,-0.00244320,-0.00169916
2018-07-31,0.00000313,0.00011655,-0.00383083,0.00202692,-0.00218385
2018-08-01,0.00000317,0.00148286,-0.00171914,-0.00989254,0.00743104
2018-08-02,0.00000161,-0.00567143,-0.00571460,0.00152425,0.00226057
2018-08-05,0.00000984,0.01527273,0.00152896,0.00414857,0.00487143
2018-08-06,0.00000328,0.00070188,-0.00000040,0.00205967,0.00247659
2018-08-07,0.00000328,0.00260073,0.00083524,0.00177255,0.00444049
2018-08-08,0.00000328,-0.00334159,-0.00286731,0.00090722,0.00259471
2018-08-09,0.00000328,-0.00600973,-0.00101062,0.00481211,0.00125989
2018-08-12,0.00000674,-0.00220826,-0.00027820,-0.00339214,0.00867948
2018-08-13,0.00000349,-0.00478168,0.00155619,-0.00216421,0.00180135
2018-08-14,0.00000353,-0.00133199,0.00332623,0.00122463,0.00762167
2018-08-15,0.00000357,-0.00522501,0.00037355,0.00311257,-0.00000621
2018-08-16,0.00000362,0.01103963,-0.00707992,0.00171489,-0.00137011
2018-08-19,0.00001098,0.00897122,0.00439706,-0.00670673,-0.00584763
2018-08-20,0.00000380,0.01232868,0.00479246,-0.00385640,-0.00095826
2018-08-21,0.00000256,0.00481602,0.00412274,0.00153107,-0.00293243
2018-08-22,0.00000260,0.00076562,-0.00010859,-0.00104557,-0.01282079
2018-08-23,0.00000395,0.01005638,0.00201666,-0.00263651,-0.01330649
2018-08-26,0.00001200,0.00256329,-0.00097394,-0.00263035,-0.00213067
2018-08-27,0.00000278,0.00719816,0.00135064,-0.00574021,-0.00138947
2018-08-28,0.00000423,-0.00175948,0.00310140,0.00057608,0.00384854
2018-08-29,0.00000286,0.00386990,-0.00414508,0.00259441,0.00421523
2018-08-30,0.00000435,0.00280962,-0.00580051,-0.00250451,0.00071879
2018-09-02,0.00001324,0.00422727,-0.00596918,-0.00493349,0.00364795
2018-09-03,0.00000462,-0.00146312,0.00009792,0.00402809,0.00214523
2018-09-04,0.00000313,-0.00837924,-0.00210369,-0.00326291,0.00404618
2018-09-05,0.00000317,-0.01235490,-0.00133601,0.00146895,-0.00584624
2018-09-06,0.00000323,0.00144380,0.00027027,0.00084841,0.00064775
2018-09-12,0.00002332,-0.00250629,-0.00508079,-0.00257433,0.00251502
2018-09-13,0.00000362,0.00026694,-0.00127496,0.00270343,0.01000610
2018-09-16,0.00001098,0.01470489,-0.00551552,-0.00115406,-0.00742571
2018-09-17,0.00000253,0.00576087,0.00221390,-0.00156754,-0.00690109
2018-09-20,0.00000790,0.00705233,0.00092923,-0.00646599,-0.00284425
2018-09-25,0.00001333,-0.00075225,0.00343711,-0.00470828,-0.00166171
2018-09-26,0.00000429,-0.00737960,-0.00002960,0.00180063,0.00459062
2018-09-27,0.00000435,-0.00539964,0.00310943,0.00050586,0.00467854
2018-10-02,0.00000735,0.00403061,-0.00196222,-0.00513693,-0.00280070
2018-10-03,0.00000317,0.00522041,0.00096051,0.00110886,-0.00838333
2018-10-04,0.00000323,-0.01172492,0.00388229,0.00114861,-0.00354948
2018-10-07,0.00000998,-0.00334848,-0.00448948,-0.00035434,-0.00006768
2018-10-08,0.00000349,-0.00465029,0.00032587,0.00086021,-0.00164057
2018-10-09,0.00000353,0.00019945,-0.00863958,0.00228706,0.00643833
2018-10-10,0.00000357,-0.01180502,0.00454585,0.00152505,-0.00254129
2018-10-11,0.00000362,-0.01052531,-0.00227886,-0.00393477,-0.00002938
2018-10-14,0.00001098,0.00620708,-0.00005321,-0.00225054,0.00313928
2018-10-15,0.00000380,-0.00293415,0.00318506,-0.00172655,-0.00054319
2018-10-16,0.00000385,0.01346361,0.00162295,-0.00687560,-0.00308716
2018-10-17,0.00000520,-0.00204964,-0.00258053,0.00936610,0.00568414
2018-10-18,0.00000526,0.00581332,-0.00011820,0.00167391,0.00043064
2018-10-21,0.00001200,-0.00610778,-0.00709993,0.00316282,0.00701046
2018-10-22,0.00000417,0.00035589,0.00089845,-0.00090823,0.00104282
2018-10-23,0.00000423,-0.01826931,0.00090308,0.00115435,0.00289369
2018-10-24,0.00000572,0.00637028,0.00231194,-0.00009961,0.01400126
2018-10-25,0.00000435,-0.01381009,-0.00040284,-0.00376886,0.00163900
2018-10-28,0.00000882,0.00120097,-0.00093240,0.00015659,-0.00179837
2018-10-29,0.00000462,0.00375977,0.00476654,0.00495835,0.00263065
2018-10-31,0.00000953,0.00812623,-0.00558803,-0.00370011,0.00649950
2018-11-01,0.00000484,0.01633422,-0.00780572,-0.00433221,-0.00425867
2018-11-04,0.00000984,-0.00088485,0.00601887,0.00244958,-0.00262124
2018-11-05,0.00000328,-0.00039409,0.00131465,0.00206714,-0.00369285
